region,year,age,city,village
Cherkaska,1993,30-34,1 079,611
Cherkaska,1993,35-39,357,215
Cherkaska,1993,40-44,68,53
Cherkaska,1993,45-49,2,2
Cherkaska,1993,50-54,0,0
Cherkaska,1993,55 and older,0,0
Cherkaska,1994,before 15,0,0
Cherkaska,1994,15-19,1 484,1 590
Cherkaska,1994,20-24,3 700,3 021
Cherkaska,1994,25-29,1 989,1 374
Cherkaska,1994,30-34,908,582
Cherkaska,1994,35-39,289,199
Cherkaska,1994,40-44,57,55
Cherkaska,1994,45-49,1,2
Cherkaska,1994,50-54,0,0
Cherkaska,1994,55 and older,0,0
Cherkaska,1995,before 15,2,1
Cherkaska,1995,15-19,1 463,1 522
Cherkaska,1995,20-24,3 462,2 994
Cherkaska,1995,25-29,1 782,1 333
Cherkaska,1995,30-34,838,524
Cherkaska,1995,35-39,252,196
Cherkaska,1995,40-44,49,48
Cherkaska,1995,45-49,2,3
Cherkaska,1995,50-54,0,0
Cherkaska,1995,55 and older,0,0
Cherkaska,1996,before 15,3,1
Cherkaska,1996,15-19,1 348,1 486
Cherkaska,1996,20-24,3 267,2 884
Cherkaska,1996,25-29,1 799,1 352
Cherkaska,1996,30-34,743,487
Cherkaska,1996,35-39,251,190
Cherkaska,1996,40-44,54,33
Cherkaska,1996,45-49,4,1
Cherkaska,1996,50-54,1,0
Cherkaska,1996,55 and older,0,0
Cherkaska,1997,before 15,1,2
Cherkaska,1997,15-19,1 160,1 417
Cherkaska,1997,20-24,3 168,2 677
Cherkaska,1997,25-29,1 706,1 350
Cherkaska,1997,30-34,792,490
Cherkaska,1997,35-39,233,184
Cherkaska,1997,40-44,37,43
Cherkaska,1997,45-49,4,4
Cherkaska,1997,50-54,0,0
Cherkaska,1997,55 and older,0,0
Cherkaska,1998,before 15,2,5
Cherkaska,1998,15-19,1 040,1 216
Cherkaska,1998,20-24,2 743,2 560
Cherkaska,1998,25-29,1 596,1 322
Cherkaska,1998,30-34,676,458
Cherkaska,1998,35-39,249,178
Cherkaska,1998,40-44,56,39
Cherkaska,1998,45-49,0,2
Cherkaska,1998,50-54,0,0
Cherkaska,1998,55 and older,0,0
Cherkaska,1999,before 15,1,5
Cherkaska,1999,15-19,867,1 141
Cherkaska,1999,20-24,2 520,2 219
Cherkaska,1999,25-29,1 497,1 344
Cherkaska,1999,30-34,686,466
Cherkaska,1999,35-39,220,194
Cherkaska,1999,40-44,40,55
Cherkaska,1999,45-49,1,1
Cherkaska,1999,50-54,0,0
Cherkaska,1999,55 and older,0,0
Cherkaska,2000,before 15,2,2
Cherkaska,2000,15-19,744,990
Cherkaska,2000,20-24,2 370,2 280
Cherkaska,2000,25-29,1 439,1 244
Cherkaska,2000,30-34,587,470
Cherkaska,2000,35-39,234,196
Cherkaska,2000,40-44,43,43
Cherkaska,2000,45-49,3,3
Cherkaska,2000,50-54,0,0
Cherkaska,2000,55 and older,0,0
Cherkaska,2001,before 15,1,2
Cherkaska,2001,15-19,717,908
Cherkaska,2001,20-24,2 221,1 915
Cherkaska,2001,25-29,1 534,1 247
Cherkaska,2001,30-34,660,481
Cherkaska,2001,35-39,190,180
Cherkaska,2001,40-44,52,49
Cherkaska,2001,45-49,1,0
Cherkaska,2001,50-54,0,0
Cherkaska,2001,55 and older,0,0
Cherkaska,2002,before 15,0,5
Cherkaska,2002,15-19,704,875
Cherkaska,2002,20-24,2 284,1 918
Cherkaska,2002,25-29,1 521,1 281
Cherkaska,2002,30-34,732,524
Cherkaska,2002,35-39,219,183
Cherkaska,2002,40-44,39,34
Cherkaska,2002,45-49,3,1
Cherkaska,2002,50-54,0,0
Cherkaska,2002,55 and older,0,0
Cherkaska,2003,before 15,0,2
Cherkaska,2003,15-19,712,792
Cherkaska,2003,20-24,2 402,1 818
Cherkaska,2003,25-29,1 676,1 226
Cherkaska,2003,30-34,854,578
Cherkaska,2003,35-39,229,179
Cherkaska,2003,40-44,39,53
Cherkaska,2003,45-49,1,1
Cherkaska,2003,50-54,0,0
Cherkaska,2003,55 and older,0,0
Cherkaska,2004,before 15,1,4
Cherkaska,2004,15-19,648,797
Cherkaska,2004,20-24,2 424,1 782
Cherkaska,2004,25-29,1 726,1 127
Cherkaska,2004,30-34,915,526
Cherkaska,2004,35-39,292,170
Cherkaska,2004,40-44,49,42
Cherkaska,2004,45-49,3,3
Cherkaska,2004,50-54,0,0
Cherkaska,2004,55 and older,0,0
Cherkaska,2005,before 15,0,0
Cherkaska,2005,15-19,661,686
Cherkaska,2005,20-24,2 337,1 675
Cherkaska,2005,25-29,1 757,1 137
Cherkaska,2005,30-34,932,633
Cherkaska,2005,35-39,290,196
Cherkaska,2005,40-44,59,50
Cherkaska,2005,45-49,2,1
Cherkaska,2005,50-54,0,0
Cherkaska,2005,55 and older,0,0
Cherkaska,2006,before 15,1,1
Cherkaska,2006,15-19,610,695
Cherkaska,2006,20-24,2 533,1 860
Cherkaska,2006,25-29,1 962,1 263
Cherkaska,2006,30-34,1 165,698
Cherkaska,2006,35-39,366,253
Cherkaska,2006,40-44,50,46
Cherkaska,2006,45-49,1,4
Cherkaska,2006,50-54,2,0
Cherkaska,2006,55 and older,0,0
Cherkaska,2007,before 15,0,3
Cherkaska,2007,15-19,593,711
Cherkaska,2007,20-24,2 509,1 928
Cherkaska,2007,25-29,2 054,1 315
Cherkaska,2007,30-34,1 224,683
Cherkaska,2007,35-39,420,244
Cherkaska,2007,40-44,50,53
Cherkaska,2007,45-49,4,1
Cherkaska,2007,50-54,0,0
Cherkaska,2007,55 and older,0,0
Cherkaska,2008,before 15,0,2
Cherkaska,2008,15-19,600,702
Cherkaska,2008,20-24,2 616,1 977
Cherkaska,2008,25-29,2 167,1 392
Cherkaska,2008,30-34,1 332,800
Cherkaska,2008,35-39,446,306
Cherkaska,2008,40-44,66,47
Cherkaska,2008,45-49,3,0
Cherkaska,2008,50-54,0,0
Cherkaska,2008,55 and older,0,0
Cherkaska,2009,before 15,3,1
Cherkaska,2009,15-19,536,748
Cherkaska,2009,20-24,2 337,1 971
Cherkaska,2009,25-29,2 297,1 470
Cherkaska,2009,30-34,1 379,811
Cherkaska,2009,35-39,552,326
Cherkaska,2009,40-44,82,66
Cherkaska,2009,45-49,1,2
Cherkaska,2009,50-54,0,0
Cherkaska,2009,55 and older,0,0
Cherkaska,2010,before 15,1,2
Cherkaska,2010,15-19,481,659
Cherkaska,2010,20-24,2 190,1 910
Cherkaska,2010,25-29,2 390,1 518
Cherkaska,2010,30-34,1 384,870
Cherkaska,2010,35-39,531,345
Cherkaska,2010,40-44,93,69
Cherkaska,2010,45-49,5,3
Cherkaska,2010,50-54,0,0
Cherkaska,2010,55 and older,0,0
Cherkaska,2011,before 15,3,4
Cherkaska,2011,15-19,428,611
Cherkaska,2011,20-24,2 133,1 855
Cherkaska,2011,25-29,2 449,1 551
Cherkaska,2011,30-34,1 412,863
Cherkaska,2011,35-39,590,396
Cherkaska,2011,40-44,89,69
Cherkaska,2011,45-49,1,2
Cherkaska,2011,50-54,0,0
Cherkaska,2011,55 and older,0,0
Cherkaska,2012,before 15,0,3
Cherkaska,2012,15-19,388,610
Cherkaska,2012,20-24,2 119,1 929
Cherkaska,2012,25-29,2 595,1 571
Cherkaska,2012,30-34,1 411,935
Cherkaska,2012,35-39,606,411
Cherkaska,2012,40-44,111,93
Cherkaska,2012,45-49,3,4
Cherkaska,2012,50-54,0,0
Cherkaska,2012,55 and older,0,0
Cherkaska,2013,before 15,1,2
Cherkaska,2013,15-19,340,523
Cherkaska,2013,20-24,1 863,1 734
Cherkaska,2013,25-29,2 500,1 534
Cherkaska,2013,30-34,1 471,883
Cherkaska,2013,35-39,627,389
Cherkaska,2013,40-44,129,82
Cherkaska,2013,45-49,4,3
Cherkaska,2013,50-54,0,0
Cherkaska,2013,55 and older,0,0
Cherkaska,2014,before 15,0,2
Cherkaska,2014,15-19,355,514
Cherkaska,2014,20-24,1 758,1 820
Cherkaska,2014,25-29,2 483,1 614
Cherkaska,2014,30-34,1 588,963
Cherkaska,2014,35-39,655,378
Cherkaska,2014,40-44,130,72
Cherkaska,2014,45-49,3,3
Cherkaska,2014,50-54,0,0
Cherkaska,2014,55 and older,0,0
Cherkaska,2015,before 15,1,2
Cherkaska,2015,15-19,297,525
Cherkaska,2015,20-24,1 607,1 684
Cherkaska,2015,25-29,2 312,1 427
Cherkaska,2015,30-34,1 605,840
Cherkaska,2015,35-39,632,365
Cherkaska,2015,40-44,124,60
Cherkaska,2015,45-49,10,3
Cherkaska,2015,50-54,0,0
Cherkaska,2015,55 and older,0,0
Cherkaska,2016,before 15,0,2
Cherkaska,2016,15-19,277,448
Cherkaska,2016,20-24,1 346,1 437
Cherkaska,2016,25-29,2 137,1 378
Cherkaska,2016,30-34,1 551,806
Cherkaska,2016,35-39,599,372
Cherkaska,2016,40-44,137,79
Cherkaska,2016,45-49,5,3
Cherkaska,2016,50-54,0,0
Cherkaska,2016,55 and older,0,0
Cherkaska,2017,before 15,1,1
Cherkaska,2017,15-19,243,394
Cherkaska,2017,20-24,1 216,1 292
Cherkaska,2017,25-29,1 864,1 259
Cherkaska,2017,30-34,1 479,764
Cherkaska,2017,35-39,579,319
Cherkaska,2017,40-44,118,83
Cherkaska,2017,45-49,9,4
Cherkaska,2017,50-54,2,0
Cherkaska,2017,55 and older,0,0
Chernivetska,1990,before 15,0,0
Chernivetska,1990,15-19,714,1 477
Chernivetska,1990,20-24,2 292,3 413
Chernivetska,1990,25-29,1 490,1 940
Chernivetska,1990,30-34,744,1 003
Chernivetska,1990,35-39,275,404
Chernivetska,1990,40-44,50,116
Chernivetska,1990,45-49,3,6
Chernivetska,1990,50-54,1,0
Chernivetska,1990,55 and older,0,0
Chernivetska,1991,before 15,0,0
Chernivetska,1991,15-19,750,1 535
Chernivetska,1991,20-24,2 248,3 537
Chernivetska,1991,25-29,1 351,1 875
Chernivetska,1991,30-34,722,972
Chernivetska,1991,35-39,250,348
Chernivetska,1991,40-44,63,124
Chernivetska,1991,45-49,2,7
Chernivetska,1991,50-54,0,0
Chernivetska,1991,55 and older,0,0
Chernivetska,1992,before 15,0,0
Chernivetska,1992,15-19,711,1 740
Chernivetska,1992,20-24,1 940,3 466
Chernivetska,1992,25-29,1 234,1 769
Chernivetska,1992,30-34,670,912
Chernivetska,1992,35-39,220,350
Chernivetska,1992,40-44,60,104
Chernivetska,1992,45-49,1,5
Chernivetska,1992,50-54,1,0
Chernivetska,1992,55 and older,0,0
Chernivetska,1993,before 15,0,0
Chernivetska,1993,15-19,703,1 653
Chernivetska,1993,20-24,1 801,3 242
Chernivetska,1993,25-29,1 087,1 717
Chernivetska,1993,30-34,614,927
Chernivetska,1993,35-39,201,336
Chernivetska,1993,40-44,44,92
Chernivetska,1993,45-49,4,8
Chernivetska,1993,50-54,0,0
Chernivetska,1993,55 and older,0,0
Chernivetska,1994,before 15,0,0
Chernivetska,1994,15-19,682,1 663
Chernivetska,1994,20-24,1 695,3 106
Chernivetska,1994,25-29,1 020,1 827
Chernivetska,1994,30-34,585,808
Chernivetska,1994,35-39,208,347
Chernivetska,1994,40-44,39,89
Chernivetska,1994,45-49,3,8
Chernivetska,1994,50-54,0,0
Chernivetska,1994,55 and older,0,0
Chernivetska,1995,before 15,1,2
Chernivetska,1995,15-19,727,1 588
Chernivetska,1995,20-24,1 655,3 077
Chernivetska,1995,25-29,983,1 687
Chernivetska,1995,30-34,536,817
Chernivetska,1995,35-39,214,349
Chernivetska,1995,40-44,38,71
Chernivetska,1995,45-49,3,9
Chernivetska,1995,50-54,0,0
Chernivetska,1995,55 and older,0,0
Chernivetska,1996,before 15,2,3
Chernivetska,1996,15-19,695,1 539
Chernivetska,1996,20-24,1 647,3 123
Chernivetska,1996,25-29,952,1 543
Chernivetska,1996,30-34,520,722
Chernivetska,1996,35-39,198,348
Chernivetska,1996,40-44,37,70
Chernivetska,1996,45-49,2,7
Chernivetska,1996,50-54,0,0
Chernivetska,1996,55 and older,0,0
Chernivetska,1997,before 15,3,4
Chernivetska,1997,15-19,604,1 470
Chernivetska,1997,20-24,1 571,2 812
Chernivetska,1997,25-29,892,1 586
Chernivetska,1997,30-34,478,726
Chernivetska,1997,35-39,234,330
Chernivetska,1997,40-44,36,81
Chernivetska,1997,45-49,1,4
Chernivetska,1997,50-54,0,0
Chernivetska,1997,55 and older,0,0
Chernivetska,1998,before 15,3,5
Chernivetska,1998,15-19,514,1 360
Chernivetska,1998,20-24,1 438,2 835
Chernivetska,1998,25-29,887,1 604
Chernivetska,1998,30-34,466,730
Chernivetska,1998,35-39,215,326
Chernivetska,1998,40-44,47,77
Chernivetska,1998,45-49,0,6
Chernivetska,1998,50-54,0,0
Chernivetska,1998,55 and older,0,0
Chernivetska,1999,before 15,1,3
Chernivetska,1999,15-19,457,1 235
Chernivetska,1999,20-24,1 263,2 620
Chernivetska,1999,25-29,868,1 534
Chernivetska,1999,30-34,445,700
Chernivetska,1999,35-39,178,291
Chernivetska,1999,40-44,29,83
Chernivetska,1999,45-49,0,6
Chernivetska,1999,50-54,0,0
Chernivetska,1999,55 and older,0,0
Chernivetska,2000,before 15,1,4
Chernivetska,2000,15-19,410,1 187
Chernivetska,2000,20-24,1 316,2 619
Chernivetska,2000,25-29,767,1 386
Chernivetska,2000,30-34,434,649
Chernivetska,2000,35-39,149,305
Chernivetska,2000,40-44,32,83
Chernivetska,2000,45-49,0,2
Chernivetska,2000,50-54,0,0
Chernivetska,2000,55 and older,0,0
Chernivetska,2001,before 15,0,4
Chernivetska,2001,15-19,393,1 113
Chernivetska,2001,20-24,1 193,2 379
Chernivetska,2001,25-29,816,1 397
Chernivetska,2001,30-34,444,641
Chernivetska,2001,35-39,189,257
Chernivetska,2001,40-44,38,77
Chernivetska,2001,45-49,1,6
Chernivetska,2001,50-54,0,0
Chernivetska,2001,55 and older,0,0
Chernivetska,2002,before 15,2,5
Chernivetska,2002,15-19,385,1 075
Chernivetska,2002,20-24,1 280,2 292
Chernivetska,2002,25-29,855,1 416
Chernivetska,2002,30-34,453,705
Chernivetska,2002,35-39,198,256
Chernivetska,2002,40-44,27,75
Chernivetska,2002,45-49,3,5
Chernivetska,2002,50-54,0,0
Chernivetska,2002,55 and older,0,0
Chernivetska,2003,before 15,0,5
Chernivetska,2003,15-19,362,1 017
Chernivetska,2003,20-24,1 321,2 329
Chernivetska,2003,25-29,892,1 428
Chernivetska,2003,30-34,488,696
Chernivetska,2003,35-39,187,255
Chernivetska,2003,40-44,34,78
Chernivetska,2003,45-49,2,2
Chernivetska,2003,50-54,0,0
Chernivetska,2003,55 and older,0,0
Chernivetska,2004,before 15,2,6
Chernivetska,2004,15-19,401,1 024
Chernivetska,2004,20-24,1 428,2 552
Chernivetska,2004,25-29,986,1 457
Chernivetska,2004,30-34,546,688
Chernivetska,2004,35-39,216,274
Chernivetska,2004,40-44,45,68
Chernivetska,2004,45-49,2,5
Chernivetska,2004,50-54,0,0
Chernivetska,2004,55 and older,0,0
Chernivetska,2005,before 15,0,1
Chernivetska,2005,15-19,370,962
Chernivetska,2005,20-24,1 422,2 495
Chernivetska,2005,25-29,1 096,1 509
Chernivetska,2005,30-34,553,800
Chernivetska,2005,35-39,259,299
Chernivetska,2005,40-44,31,81
Chernivetska,2005,45-49,2,3
Chernivetska,2005,50-54,0,0
Chernivetska,2005,55 and older,0,0
Chernivetska,2006,before 15,3,1
Chernivetska,2006,15-19,350,897
Chernivetska,2006,20-24,1 478,2 548
Chernivetska,2006,25-29,1 125,1 627
Chernivetska,2006,30-34,585,887
Chernivetska,2006,35-39,226,312
Chernivetska,2006,40-44,40,64
Chernivetska,2006,45-49,5,2
Chernivetska,2006,50-54,0,0
Chernivetska,2006,55 and older,0,0
Chernivetska,2007,before 15,0,2
Chernivetska,2007,15-19,331,876
Chernivetska,2007,20-24,1 404,2 495
Chernivetska,2007,25-29,1 095,1 651
Chernivetska,2007,30-34,612,868
Chernivetska,2007,35-39,233,316
Chernivetska,2007,40-44,52,76
Chernivetska,2007,45-49,1,4
Chernivetska,2007,50-54,0,0
Chernivetska,2007,55 and older,0,0
Chernivetska,2008,before 15,0,1
Chernivetska,2008,15-19,332,881
Chernivetska,2008,20-24,1 516,2 813
Chernivetska,2008,25-29,1 297,1 875
Chernivetska,2008,30-34,708,901
Chernivetska,2008,35-39,263,337
Chernivetska,2008,40-44,41,88
Chernivetska,2008,45-49,1,5
Chernivetska,2008,50-54,0,0
Chernivetska,2008,55 and older,0,0
Chernivetska,2009,before 15,0,2
Chernivetska,2009,15-19,280,897
Chernivetska,2009,20-24,1 384,2 705
Chernivetska,2009,25-29,1 388,1 853
Chernivetska,2009,30-34,742,947
Chernivetska,2009,35-39,303,410
Chernivetska,2009,40-44,50,78
Chernivetska,2009,45-49,0,5
Chernivetska,2009,50-54,0,0
Chernivetska,2009,55 and older,0,0
Chernivetska,2010,before 15,0,1
Chernivetska,2010,15-19,249,764
Chernivetska,2010,20-24,1 316,2 631
Chernivetska,2010,25-29,1 440,1 996
Chernivetska,2010,30-34,780,994
Chernivetska,2010,35-39,283,414
Chernivetska,2010,40-44,62,86
Chernivetska,2010,45-49,3,5
Chernivetska,2010,50-54,0,0
Chernivetska,2010,55 and older,0,0
Chernivetska,2011,before 15,0,3
Chernivetska,2011,15-19,251,754
Chernivetska,2011,20-24,1 268,2 565
Chernivetska,2011,25-29,1 403,2 153
Chernivetska,2011,30-34,841,1 098
Chernivetska,2011,35-39,331,443
Chernivetska,2011,40-44,59,97
Chernivetska,2011,45-49,2,2
Chernivetska,2011,50-54,0,1
Chernivetska,2011,55 and older,0,0
Chernivetska,2012,before 15,2,2
Chernivetska,2012,15-19,214,719
Chernivetska,2012,20-24,1 260,2 623
Chernivetska,2012,25-29,1 588,2 237
Chernivetska,2012,30-34,790,1 139
Chernivetska,2012,35-39,344,506
Chernivetska,2012,40-44,61,91
Chernivetska,2012,45-49,3,8
Chernivetska,2012,50-54,0,0
Chernivetska,2012,55 and older,0,0
Chernivetska,2013,before 15,2,3
Chernivetska,2013,15-19,164,624
Chernivetska,2013,20-24,1 119,2 480
Chernivetska,2013,25-29,1 575,2 314
Chernivetska,2013,30-34,961,1 180
Chernivetska,2013,35-39,380,492
Chernivetska,2013,40-44,60,98
Chernivetska,2013,45-49,2,5
Chernivetska,2013,50-54,0,0
Chernivetska,2013,55 and older,0,0
Chernivetska,2014,before 15,0,1
Chernivetska,2014,15-19,179,640
Chernivetska,2014,20-24,1 018,2 528
Chernivetska,2014,25-29,1 592,2 230
Chernivetska,2014,30-34,1 013,1 345
Chernivetska,2014,35-39,402,543
Chernivetska,2014,40-44,70,98
Chernivetska,2014,45-49,2,4
Chernivetska,2014,50-54,1,0
Chernivetska,2014,55 and older,0,0
Chernivetska,2015,before 15,1,3
Chernivetska,2015,15-19,174,558
Chernivetska,2015,20-24,1 045,2 340
Chernivetska,2015,25-29,1 505,1 998
Chernivetska,2015,30-34,917,1 113
Chernivetska,2015,35-39,393,440
Chernivetska,2015,40-44,75,83
Chernivetska,2015,45-49,3,2
Chernivetska,2015,50-54,0,0
Chernivetska,2015,55 and older,0,0
Chernivetska,2016,before 15,0,2
Chernivetska,2016,15-19,138,468
Chernivetska,2016,20-24,899,2 229
Chernivetska,2016,25-29,1 321,2 043
Chernivetska,2016,30-34,1 043,1 086
Chernivetska,2016,35-39,381,432
Chernivetska,2016,40-44,74,92
Chernivetska,2016,45-49,4,2
Chernivetska,2016,50-54,1,0
Chernivetska,2016,55 and older,1,0
Chernivetska,2017,before 15,1,0
Chernivetska,2017,15-19,127,452
Chernivetska,2017,20-24,782,1 962
Chernivetska,2017,25-29,1 222,1 916
Chernivetska,2017,30-34,894,1 060
Chernivetska,2017,35-39,396,433
Chernivetska,2017,40-44,72,97
Chernivetska,2017,45-49,5,6
Chernivetska,2017,50-54,0,0
Chernivetska,2017,55 and older,0,0
Chernihivska,1990,before 15,0,0
Chernihivska,1990,15-19,1 276,848
Chernihivska,1990,20-24,4 068,2 274
Chernihivska,1990,25-29,2 670,1 273
Chernihivska,1990,30-34,1 400,674
Chernihivska,1990,35-39,422,232
Chernihivska,1990,40-44,73,66
Chernihivska,1990,45-49,1,2
Chernihivska,1990,50-54,0,0
Chernihivska,1990,55 and older,0,0
Chernihivska,1991,before 15,0,0
Chernihivska,1991,15-19,1 332,887
Chernihivska,1991,20-24,3 873,2 136
Chernihivska,1991,25-29,2 276,1 239
Chernihivska,1991,30-34,1 082,570
Chernihivska,1991,35-39,392,230
Chernihivska,1991,40-44,70,49
Chernihivska,1991,45-49,2,7
Chernihivska,1991,50-54,0,0
Chernihivska,1991,55 and older,0,0
Chernihivska,1992,before 15,0,0
Chernihivska,1992,15-19,1 396,942
Chernihivska,1992,20-24,3 775,2 150
Chernihivska,1992,25-29,2 125,1 055
Chernihivska,1992,30-34,1 038,479
Chernihivska,1992,35-39,347,202
Chernihivska,1992,40-44,62,59
Chernihivska,1992,45-49,6,1
Chernihivska,1992,50-54,0,0
Chernihivska,1992,55 and older,0,0
Chernihivska,1993,before 15,0,0
Chernihivska,1993,15-19,1 301,967
Chernihivska,1993,20-24,3 469,2 063
Chernihivska,1993,25-29,1 994,1 022
Chernihivska,1993,30-34,1 017,486
Chernihivska,1993,35-39,338,214
Chernihivska,1993,40-44,58,56
Chernihivska,1993,45-49,1,3
Chernihivska,1993,50-54,0,0
Chernihivska,1993,55 and older,0,0
Chernihivska,1994,before 15,0,0
Chernihivska,1994,15-19,1 286,940
Chernihivska,1994,20-24,3 392,1 965
Chernihivska,1994,25-29,1 736,956
Chernihivska,1994,30-34,847,471
Chernihivska,1994,35-39,329,176
Chernihivska,1994,40-44,53,36
Chernihivska,1994,45-49,4,0
Chernihivska,1994,50-54,0,0
Chernihivska,1994,55 and older,0,0
Chernihivska,1995,before 15,1,5
Chernihivska,1995,15-19,1 175,928
Chernihivska,1995,20-24,3 073,1 901
Chernihivska,1995,25-29,1 558,913
Chernihivska,1995,30-34,679,386
Chernihivska,1995,35-39,295,149
Chernihivska,1995,40-44,50,42
Chernihivska,1995,45-49,2,1
Chernihivska,1995,50-54,0,0
Chernihivska,1995,55 and older,0,0
Chernihivska,1996,before 15,1,3
Chernihivska,1996,15-19,1 175,852
Chernihivska,1996,20-24,3 067,1 891
Chernihivska,1996,25-29,1 470,889
Chernihivska,1996,30-34,726,390
Chernihivska,1996,35-39,278,177
Chernihivska,1996,40-44,53,44
Chernihivska,1996,45-49,1,0
Chernihivska,1996,50-54,0,0
Chernihivska,1996,55 and older,0,0
Chernihivska,1997,before 15,2,0
Chernihivska,1997,15-19,1 027,784
Chernihivska,1997,20-24,2 857,1 726
Chernihivska,1997,25-29,1 462,857
Chernihivska,1997,30-34,672,343
Chernihivska,1997,35-39,255,174
Chernihivska,1997,40-44,44,45
Chernihivska,1997,45-49,2,0
Chernihivska,1997,50-54,0,0
Chernihivska,1997,55 and older,0,0
Chernihivska,1998,before 15,1,1
Chernihivska,1998,15-19,836,762
Chernihivska,1998,20-24,2 626,1 692
Chernihivska,1998,25-29,1 352,837
Chernihivska,1998,30-34,588,393
Chernihivska,1998,35-39,209,158
Chernihivska,1998,40-44,56,44
Chernihivska,1998,45-49,4,1
Chernihivska,1998,50-54,0,0
Chernihivska,1998,55 and older,0,0
Chernihivska,1999,before 15,4,0
Chernihivska,1999,15-19,709,678
Chernihivska,1999,20-24,2 401,1 573
Chernihivska,1999,25-29,1 370,799
Chernihivska,1999,30-34,556,331
Chernihivska,1999,35-39,193,156
Chernihivska,1999,40-44,48,43
Chernihivska,1999,45-49,0,1
Chernihivska,1999,50-54,0,0
Chernihivska,1999,55 and older,0,0
Chernihivska,2000,before 15,1,0
Chernihivska,2000,15-19,671,649
Chernihivska,2000,20-24,2 359,1 598
Chernihivska,2000,25-29,1 364,835
Chernihivska,2000,30-34,567,353
Chernihivska,2000,35-39,212,133
Chernihivska,2000,40-44,35,30
Chernihivska,2000,45-49,1,1
Chernihivska,2000,50-54,0,0
Chernihivska,2000,55 and older,0,0
Chernihivska,2001,before 15,1,1
Chernihivska,2001,15-19,646,548
Chernihivska,2001,20-24,2 279,1 345
Chernihivska,2001,25-29,1 402,794
Chernihivska,2001,30-34,653,356
Chernihivska,2001,35-39,210,127
Chernihivska,2001,40-44,31,31
Chernihivska,2001,45-49,3,3
Chernihivska,2001,50-54,0,0
Chernihivska,2001,55 and older,0,0
Chernihivska,2002,before 15,0,0
Chernihivska,2002,15-19,627,550
Chernihivska,2002,20-24,2 202,1 362
Chernihivska,2002,25-29,1 575,873
Chernihivska,2002,30-34,671,375
Chernihivska,2002,35-39,207,129
Chernihivska,2002,40-44,26,35
Chernihivska,2002,45-49,3,1
Chernihivska,2002,50-54,0,0
Chernihivska,2002,55 and older,0,0
Chernihivska,2003,before 15,1,2
Chernihivska,2003,15-19,582,527
Chernihivska,2003,20-24,2 274,1 260
Chernihivska,2003,25-29,1 651,910
Chernihivska,2003,30-34,746,392
Chernihivska,2003,35-39,239,129
Chernihivska,2003,40-44,45,26
Chernihivska,2003,45-49,4,6
Chernihivska,2003,50-54,0,0
Chernihivska,2003,55 and older,0,0
Chernihivska,2004,before 15,2,0
Chernihivska,2004,15-19,634,453
Chernihivska,2004,20-24,2 324,1 273
Chernihivska,2004,25-29,1 705,812
Chernihivska,2004,30-34,861,369
Chernihivska,2004,35-39,240,152
Chernihivska,2004,40-44,47,33
Chernihivska,2004,45-49,2,2
Chernihivska,2004,50-54,0,0
Chernihivska,2004,55 and older,0,0
Chernihivska,2005,before 15,0,0
Chernihivska,2005,15-19,549,468
Chernihivska,2005,20-24,2 241,1 162
Chernihivska,2005,25-29,1 789,819
Chernihivska,2005,30-34,871,412
Chernihivska,2005,35-39,249,135
Chernihivska,2005,40-44,38,37
Chernihivska,2005,45-49,3,2
Chernihivska,2005,50-54,0,0
Chernihivska,2005,55 and older,0,0
Chernihivska,2006,before 15,0,1
Chernihivska,2006,15-19,551,457
Chernihivska,2006,20-24,2 201,1 285
Chernihivska,2006,25-29,1 945,873
Chernihivska,2006,30-34,1 032,481
Chernihivska,2006,35-39,319,197
Chernihivska,2006,40-44,54,34
Chernihivska,2006,45-49,2,1
Chernihivska,2006,50-54,0,0
Chernihivska,2006,55 and older,0,0
